﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Feltmåling nr;Startdato;Dybde;Parameter;Resultat-attribut;Resultat;Enhed;Kvalitetsmærke
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;02-04-2020;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fe33cd52-c363-4abb-8e6c-d0498a3f26c4;FRB1696;32;689172;6207567;1;02-04-2020 14:12:00 +02:00;;pH; =;9,4;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;22-04-2008;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f90a4a9a-7243-4a1d-81d4-89d9215f962b;FRB1696;32;689172;6207567;1;22-04-2008 10:20:00 +02:00;;Temperatur; =;11,9;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;11-11-2003;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4b2bfb0b-9c49-414d-a027-329f72ed8dce;FRB1696;32;689172;6207567;1;11-11-2003 10:58:00 +01:00;;Oxygenmætning; =;55;pct;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;04-08-1999;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f30b3759-cca4-4592-b865-8db3c6379a29;FRB1696;32;689172;6207567;1;04-08-1999 10:10:00 +02:00;;Temperatur; =;23,2;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;06-05-2019;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/676b400a-83fb-49d9-81c0-8269023c3751;FRB1696;32;689172;6207567;1;06-05-2019 10:00:00 +02:00;;Temperatur; =;10,8;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;04-10-2023;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0cac006b-fa6f-400c-9c0b-fa4c52919812;FRB1696;32;689172;6207567;1;04-10-2023 10:30:00 +02:00;;pH; =;7,73;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;15-07-2014;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0fa6a47b-45b1-4ad1-b1a1-25948257d436;FRB1696;32;689172;6207567;1;15-07-2014 12:00:00 +02:00;;Temperatur; =;20,5;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;29-03-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/8dd57a52-fc63-4f8e-9e83-ec73627ac35c;FRB1696;32;689172;6207567;1;29-03-1989 09:30:00 +02:00;;Oxygen indhold; =;14,8;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;18-07-2001;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9fc0916b-77ce-403d-bef2-08d51b5aa7bf;FRB1696;32;689172;6207567;1;18-07-2001 09:25:00 +02:00;;Oxygen indhold; =;10,5;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;10-05-2021;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d8a4c525-8131-498f-9423-dc207d00cce8;FRB1696;32;689172;6207567;1;10-05-2021 11:10:00 +02:00;;pH; =;9;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;11-11-2003;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4b2bfb0b-9c49-414d-a027-329f72ed8dce;FRB1696;32;689172;6207567;1;11-11-2003 10:58:00 +01:00;;Temperatur; =;5,1;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;30-08-2006;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/dbae6bf2-d090-4ade-8a3d-18508683d147;FRB1696;32;689172;6207567;1;30-08-2006 08:20:00 +02:00;;Oxygenmætning; =;76;pct;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;24-06-2003;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/510b992c-954d-4b41-a7a6-1a714f072c39;FRB1696;32;689172;6207567;1;24-06-2003 08:50:00 +02:00;;Temperatur; =;16;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;12-01-2023;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/23e2d8da-b23a-4e5f-ae6f-45886c8b35a3;FRB1696;32;689172;6207567;1;12-01-2023 10:34:00 +01:00;;pH; =;8,27;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;06-05-1998;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/898c9ce2-ec65-4bf8-affc-0d5cdd475eca;FRB1696;32;689172;6207567;1;06-05-1998 07:27:00 +02:00;;Oxygen indhold; =;11,4;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;01-04-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4b1b335f-d966-4e3c-be2e-8454388fb524;FRB1696;32;689172;6207567;1;01-04-1992 08:22:00 +02:00;;Oxygen indhold; =;13,5;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;24-11-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5b881d6e-f653-4850-af92-ed0fea6e7e30;FRB1696;32;689172;6207567;1;24-11-1993 09:52:00 +01:00;;Oxygen indhold; =;15,4;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;03-10-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d93db18a-48b9-4468-bbe4-2d6c202d198f;FRB1696;32;689172;6207567;1;03-10-1990 09:35:00 +01:00;;Temperatur; =;11,5;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;26-04-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67d6dcdd-0296-4e42-82c1-0cafd215b542;FRB1696;32;689172;6207567;1;26-04-1989 09:30:00 +02:00;;Oxygen indhold; =;13,1;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;07-10-1998;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d6767403-db4b-4f4d-a2a7-bd22b61f6370;FRB1696;32;689172;6207567;1;07-10-1998 07:45:00 +02:00;;Oxygen indhold; =;10,9;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;23-01-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/09d4de88-4682-49f3-8d5a-c478455b0720;FRB1696;32;689172;6207567;1;23-01-1991 09:45:00 +01:00;;Temperatur; =;2,2;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;21-03-2018;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/462db019-c5ca-435d-9f82-8d96a70e4898;FRB1696;32;689172;6207567;1;21-03-2018 07:50:00 +01:00;;Temperatur; =;2,6;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;06-03-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d46f37aa-e351-464f-869d-cad4c20e807c;FRB1696;32;689172;6207567;1;06-03-1991 09:30:00 +01:00;;Oxygen indhold; =;16;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;06-05-2004;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7e90fe4c-243f-4bef-9d6a-47e658b2a0b1;FRB1696;32;689172;6207567;1;06-05-2004 10:15:00 +02:00;;Temperatur; =;14,5;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;15-12-2004;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/005a3432-b6bf-40f2-bb3d-de2d15c6b497;FRB1696;32;689172;6207567;1;15-12-2004 10:30:00 +01:00;;Temperatur; =;3,6;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;24-05-1989;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5a521529-cb33-4597-b5ba-f704c80bd828;FRB1696;32;689172;6207567;1;24-05-1989 10:00:00 +02:00;;Temperatur; =;16,8;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;13-10-1999;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/198048c6-f079-411c-92cb-a01ebdfae3f5;FRB1696;32;689172;6207567;1;13-10-1999 10:55:00 +02:00;;Oxygen indhold; =;9,8;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;24-03-2004;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/be38e2d0-41ad-470a-a2f7-b094f10366fd;FRB1696;32;689172;6207567;1;24-03-2004 09:40:00 +01:00;;Oxygenmætning; =;97;pct;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;07-08-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f48f1bd9-e21e-43aa-8c73-495afef6ab10;FRB1696;32;689172;6207567;1;07-08-1991 09:39:00 +02:00;;Temperatur; =;20,9;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;20-02-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9eb14c14-178d-4d91-a5d3-35b6f46a2858;FRB1696;32;689172;6207567;1;20-02-1991 09:50:00 +01:00;;Oxygen indhold; =;17,4;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;06-12-2016;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c1c5a61c-e3f1-4dc1-97b1-1d035c341429;FRB1696;32;689172;6207567;1;06-12-2016 07:50:00 +01:00;;pH; =;8,3;pH;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;26-10-1993;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b87ccf5a-5195-4451-8f01-e3f6edaef650;FRB1696;32;689172;6207567;1;26-10-1993 09:35:00 +01:00;;Temperatur; =;5,1;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;25-11-2003;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/04ad89bc-2faa-4876-8ef4-83654d3302b0;FRB1696;32;689172;6207567;1;25-11-2003 10:35:00 +01:00;;Oxygen indhold; =;6,4;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;12-11-2013;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e57b8db9-4266-486d-8c04-747128b56444;FRB1696;32;689172;6207567;1;12-11-2013 11:15:00 +01:00;;Temperatur; =;6,9;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;11-04-1995;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f808ebeb-c3ee-4d30-9c0c-cfd9d3048fa0;FRB1696;32;689172;6207567;1;11-04-1995 09:28:00 +02:00;;Oxygen indhold; =;15,8;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;24-06-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c26ec20c-fc6d-4d06-aa34-80440d539c72;FRB1696;32;689172;6207567;1;24-06-1992 08:02:00 +02:00;;Temperatur; =;18,4;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;12-06-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bb913c09-00c8-4dac-9a86-2244868f2781;FRB1696;32;689172;6207567;1;12-06-1991 09:18:00 +02:00;;Oxygen indhold; =;10,5;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;25-09-2012;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/23e769d4-564f-423a-89c2-4283e69e5fca;FRB1696;32;689172;6207567;1;25-09-2012 10:10:00 +02:00;;pH; =;8,5;pH;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;31-03-2009;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3f5a3163-0e22-48ba-a48c-8a538463bb2c;FRB1696;32;689172;6207567;1;31-03-2009 10:35:00 +02:00;;Temperatur; =;5,4;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;19-07-2000;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/020b092c-62f4-4980-bb8f-314c345be6ae;FRB1696;32;689172;6207567;1;19-07-2000 09:30:00 +02:00;;Oxygen indhold; =;9,1;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;09-04-2002;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/435f66d0-d133-45ff-a6f4-016496650fa6;FRB1696;32;689172;6207567;1;09-04-2002 09:45:00 +02:00;;Oxygen indhold; =;11,9;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;19-08-1992;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a9603fc7-9db4-406d-a34a-a8076eecdffb;FRB1696;32;689172;6207567;1;19-08-1992 12:35:00 +02:00;;Temperatur; =;17,1;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;04-11-1998;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3da539d5-c510-4dff-ab5f-7169dddafa68;FRB1696;32;689172;6207567;1;04-11-1998 08:45:00 +01:00;;Oxygen indhold; =;12,1;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;15-03-1995;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/81867643-3fbd-4316-bfa0-bde831e2e114;FRB1696;32;689172;6207567;1;15-03-1995 10:50:00 +01:00;;Temperatur; =;1,9;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;02-07-1997;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/778c1915-8fa6-439a-95df-548498328907;FRB1696;32;689172;6207567;1;02-07-1997 08:13:00 +02:00;;Oxygen indhold; =;9,6;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;28-01-1998;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0499b413-b8c4-495d-97fb-2568daf30699;FRB1696;32;689172;6207567;1;28-01-1998 08:48:00 +01:00;;Temperatur; =;1;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;26-04-2000;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7897e805-a71a-4ad4-a350-fd79c6611028;FRB1696;32;689172;6207567;1;26-04-2000 09:50:00 +02:00;;Oxygen indhold; =;14,1;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;04-01-2017;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bb51195e-636d-48c9-a86e-52a187bc9324;FRB1696;32;689172;6207567;1;04-01-2017 08:05:00 +01:00;;Temperatur; =;4;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;25-08-2014;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b2ddd52c-4225-417a-b8fb-a4844989ef6e;FRB1696;32;689172;6207567;1;25-08-2014 11:40:00 +02:00;;Temperatur; =;15,2;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;20-02-2023;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/78741e37-c1e1-45d5-8ec0-a5cc8d85c304;FRB1696;32;689172;6207567;1;20-02-2023 11:44:00 +01:00;;Salinitet; =;0,2;promille;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;19-07-2011;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b361d62d-09ad-4c84-b2d3-b776ab25297f;FRB1696;32;689172;6207567;1;19-07-2011 12:30:00 +02:00;;Temperatur; =;20,7;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;08-10-2018;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/054570c4-5fbb-48b3-a5b3-4ef3d01f0d34;FRB1696;32;689172;6207567;1;08-10-2018 07:50:00 +02:00;;pH; =;8,7;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;03-06-1997;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6d3bea03-10b2-4ead-8e99-ee93d1de7544;FRB1696;32;689172;6207567;1;03-06-1997 08:21:00 +02:00;;Oxygen indhold; =;12,1;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;04-07-2001;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6532463c-27b9-436b-aab7-6443bb25a5ad;FRB1696;32;689172;6207567;1;04-07-2001 09:35:00 +02:00;;Temperatur; =;21,7;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;10-07-2007;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/897861ce-04b0-4a2e-9ba4-5e13d9530f7a;FRB1696;32;689172;6207567;1;10-07-2007 10:05:00 +02:00;;Temperatur; =;17,6;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;25-10-2022;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b59aadc0-698f-4e1a-b230-15fbbf4605fa;FRB1696;32;689172;6207567;1;25-10-2022 09:30:00 +02:00;;Temperatur; =;12,2;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;26-06-1991;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ea653b3d-ade1-42f9-b242-748ab8fe8820;FRB1696;32;689172;6207567;1;26-06-1991 09:41:00 +02:00;;Temperatur; =;16,3;grader C;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;13-04-2005;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a74493b8-f879-42f0-a83d-c71bad807cdc;FRB1696;32;689172;6207567;1;13-04-2005 10:30:00 +02:00;;Oxygen indhold; =;12,9;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;29-11-2023;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c7f3c247-4307-4d1a-b83f-e4e73b0230da;FRB1696;32;689172;6207567;1;29-11-2023 10:50:00 +01:00;;Temperatur; =;0,2;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;12-09-2016;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a80ea9f3-00fb-4a0a-8dec-4c47fc2e6d3b;FRB1696;32;689172;6207567;1;12-09-2016 07:50:00 +02:00;;pH; =;8,9;pH;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;25-09-2023;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1c213328-08b7-4b6e-9743-7ae6a24e9af1;FRB1696;32;689172;6207567;1;25-09-2023 13:06:00 +02:00;;Salinitet; =;0,2;promille;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;18-04-2017;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/057ee659-589a-4623-abd4-6e1a32d3b177;FRB1696;32;689172;6207567;1;18-04-2017 07:50:00 +02:00;;Temperatur; =;6,7;grader C;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;17-10-1990;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/eba290f9-a6b3-4d81-81db-6c9629b51c0b;FRB1696;32;689172;6207567;1;17-10-1990 09:40:00 +01:00;;Oxygen indhold; =;12,4;mg/l;3
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;16-12-2015;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/860f79d3-1b81-426c-9286-3dabf4f0663e;FRB1696;32;689172;6207567;1;16-12-2015 07:55:00 +01:00;;pH; =;8,5;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;08-06-2023;2;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/75e8d43e-4c3c-4aae-9117-bf15050a6380;FRB1696;32;689172;6207567;1;08-06-2023 09:55:00 +02:00;;pH; =;8,05;pH;2
Station;49000054;ARRESØ KANAL, ARRESØDAL SLUSE;32;689172;6207567;Halsnæs;Region Hovedstaden;Vandløb;Poel Å;27-10-2020;1;Feltmålinger, Vandløb;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/58130828-5e4b-491d-8e5a-170ee39e74f9;FRB1696;32;689172;6207567;1;27-10-2020 11:45:00 +01:00;;Temperatur; =;10,4;grader C;2
